x,y,z
4.50554,3.29614,1.17843
4.90091,3.6298,1.45952
3.92207,3.21512,0.784864
2.51994,3.16482,0.970427
4.23554,3.52063,1.0049
4.58593,3.85521,1.27095
2.29385,3.30752,0.965054
2.06179,3.43222,0.956704
1.83171,3.56494,0.95536
1.60064,3.69767,0.957028
5.49468,17.1312,3.06514
8.02772,23.3526,5.3353
6.56491,18.4526,4.63274
7.09629,29.1344,5.19771
13.2264,46.8482,11.4555
6.60419,36.1581,7.20994
7.4802,37.8845,8.36655
6.12012,28.9614,6.92565
3.25498,29.3075,5.83744
0.824612,19.9744,3.99112
1.49307,20.2993,4.70254
-0.72462,16.0646,2.98972
-0.445253,15.5109,3.12834
-2.07137,6.12158,1.29514
-0.139224,13.0119,2.82619
-1.92604,6.30325,1.40717
0.078082,14.9394,3.43018
-1.38396,11.9187,2.2721
-1.79872,6.53091,1.50716
-1.16496,11.8459,2.42134
-2.25983,5.55593,1.24699
-0.928899,11.7131,2.55264
-0.731917,11.7023,2.67183
-1.68832,7.98717,1.80344
-2.05781,5.5406,1.28668
-1.47149,7.82415,1.53572
-1.97787,5.62767,1.31671
-1.35867,8.0123,1.66972
-2.39713,4.76727,1.11198
-1.23389,8.25547,1.81469
-2.30727,4.96138,1.18046
-1.12211,8.51661,1.94265
-2.02029,7.7108,1.56756
-2.23843,5.18546,1.23691
-1.89741,7.83695,1.6726
-2.42568,4.28125,1.06137
-2.37977,4.4133,1.09235
-2.35886,4.56033,1.1153
-2.45498,4.08222,1.01903
-2.46926,3.8147,0.990717
-2.6492,2.35298,0.777459
-2.51356,3.58816,0.94286
-2.68324,2.44996,0.760401
-2.53682,3.24363,0.907559
-2.6269,1.888,0.767765
-2.69436,1.91497,0.721273
-2.55757,3.00346,0.858956
-2.65874,1.705,0.731922
-2.60224,2.5176,0.821067
-2.7536,1.59295,0.655017
-2.65694,0.418034,0.661702
-2.77143,1.34596,0.63119
-2.66927,1.01306,0.682436
-2.63884,0.230072,0.657843
-2.77328,1.10699,0.61036
-2.67015,0.808085,0.673582
-2.61875,0.0481115,0.655975
-2.66104,0.609116,0.664724
-2.56724,-1.16475,0.588634
-2.19031,-1.2295,0.743834
-2.13523,-1.30852,0.599889
-2.30012,-1.73655,0.617978
-2.23009,-1.95749,0.644077
-1.95522,-1.91431,0.830155
-2.02811,-2.23135,0.748221
-2.06604,-2.43337,0.709266
-1.96758,-2.69213,0.750146
-1.79567,-2.29309,0.891117
-1.88064,-2.56909,0.891133
-1.94662,-2.8681,0.876152
-1.9636,-3.1461,0.846172
-1.83463,-3.47907,0.911186
-1.50872,-4.26101,1.08018
-1.25485,-4.18099,1.25811
-1.1389,-4.14899,1.33207
-0.991939,-4.59749,1.40904
-0.736939,-5.86799,1.48404
